id,event_id,series_id
28669,54840,14588
28668,54839,14588
33357,62951,18575
31962,60916,2480
27891,53963,14525
30278,57386,15235
27974,54049,14529
26392,52040,13942
46715,89206,26005
32118,61103,17796
30282,57407,15562
48757,93681,27102
30288,292,15570
32250,61284,17798
28889,55128,14649
27229,52878,14064
28843,55087,14649
30289,290,15570
28831,55073,14649
54265,108358,33029
43738,82318,24896
43884,76379,24973
26849,52280,13952
26794,52203,13952
26972,52471,14011
26872,26517,13993
26971,52470,14011
26901,52378,14000
26968,52467,14011
26920,52398,2438
26945,52444,14011
26944,52443,14011
22663,45159,9027
22664,45160,9027
28935,55190,9027
22665,45161,9027
22666,45162,9027
30291,170,15573
30290,179,15573
26676,42988,12009
30292,158,15577
43885,76380,24973
30293,163,15577
28051,54127,14537
28095,54188,14543
28094,54187,14543
43723,82273,19809
27427,53166,14201
27433,53172,14201
27695,53676,14219
27522,53273,14219
28044,54120,14534
28015,54091,14534
27773,53754,12873
27714,53694,12873
29058,55314,14672
22656,45152,9027
22657,45153,9027
22658,45154,9027
30465,57678,15235
30466,57679,15235
27475,53219,14203
29723,56204,4818
29731,56214,4818
29521,55977,14951
29519,55971,14951
29518,55970,14951
29515,55954,14951
28167,54259,14465
28166,54258,14465
28139,54232,14465
29038,55294,14672
29808,56475,15039
28373,54465,14554
22659,45155,9027
28738,54940,14611
28592,54773,14561
28291,54373,14544
28267,54349,14544
28245,54327,14544
28204,54296,14544
28186,54278,14544
28576,54757,14561
28539,54647,14561
28536,54644,14561
28535,54642,14561
28534,54640,14561
28532,54638,14561
28531,54637,14561
22662,45158,9027
29848,56521,15051
29891,56560,15053
28330,54412,14546
29912,56576,14747
29913,56576,14745
27441,53184,14202
22671,45167,9027
22672,45168,9027
22673,45169,9027
28994,55250,14658
28936,55192,14658
28924,55165,14658
30137,56890,14745
26279,51919,9027
26280,51920,9027
26281,51921,9027
26282,51922,9027
26283,51923,9027
27675,53539,11680
28670,54841,14588
29565,56019,7293
29564,56018,7293
29563,56017,7293
29608,56062,14203
29650,56107,15014
34352,57576,18917
27892,53964,14525
30279,57387,15235
27975,11980,14529
26393,52041,13942
49392,96676,27994
30283,57408,15562
26969,52468,14011
26946,52445,14011
33070,62539,18455
34353,64289,18917
28844,55088,14649
28832,55074,14649
34467,64435,18969
31533,59509,16217
31963,60917,2480
46716,30259,26007
32119,61104,17796
17707,34597,9032
26851,52282,13952
26795,52204,13952
30469,57683,9032
26873,26519,13993
37511,68596,20160
26902,52379,14000
25229,50246,13586
26921,52399,2438
28045,54121,14534
28016,54092,14534
29406,33379,4818
27230,52879,14064
32251,30048,17849
29059,55315,14672
25228,50245,13586
27428,53167,14201
29039,55295,14672
28096,54189,14543
29407,35019,3812
43739,82319,24896
43886,76381,24973
32338,61395,17872
27696,53677,14219
27523,53274,14219
44027,82803,23732
28514,54606,14560
28513,54605,14560
28497,54589,14560
28466,54558,14560
28459,54551,14560
28458,54550,14560
28454,54546,14560
27717,53697,12873
28450,54542,14560
28449,54541,14560
28428,54520,14560
43724,82275,19809
27476,53220,14203
27442,53185,14202
52802,105470,31926
28169,54261,14465
28168,54260,14465
28140,46488,14465
29409,55846,13570
24931,49911,13570
24923,49906,13570
24922,49905,13570
24921,49904,13570
24918,49901,13570
27676,53540,11680
28052,54128,14537
30906,58541,16309
28405,54497,14547
28379,54471,14547
28347,54430,14547
28309,54391,14547
28307,54389,14547
30914,58549,15775
30943,58578,15775
28374,54466,14554
30982,58620,15775
28739,54946,14602
31002,58640,15775
29522,55978,14951
28292,54374,14544
28268,54350,14544
28246,54328,14544
28206,46355,14544
28205,54297,14544
28187,54279,14544
31021,58659,15775
31043,58681,15775
31056,58696,16319
28593,54774,14561
28587,54768,14561
28577,54758,14561
28553,54663,14561
28552,54662,14561
28551,54661,14561
28550,54659,14561
28540,54648,14561
28523,54624,14561
29568,56022,7293
29609,56063,14203
31110,58769,16159
31171,58977,16602
28890,55129,14656
31173,58979,16602
28331,54413,14546
28995,55251,14658
28940,55196,14658
28937,55193,14658
28925,55166,14658
28671,54842,14588
24384,48942,13449
27893,53965,14525
30280,57388,15235
27976,54050,14529
24916,49899,13570
26394,52042,13942
24915,49898,13570
24914,49897,13570
26970,52469,14011
26947,52446,14011
26797,52206,13952
24913,49896,13570
26874,26524,13993
24910,49892,13570
26903,52380,14000
24909,49891,13570
26922,52400,2438
24908,49890,13570
28891,55130,14649
27231,52880,14064
28845,55089,14649
28833,55075,14649
24907,49889,13570
24906,49888,13570
24905,49887,13570
28017,54093,14534
24902,49884,13570
31964,60918,2480
24901,49883,13570
27429,53168,14201
30284,57409,15562
24898,49880,13570
24896,49878,13570
24894,49876,13570
24892,49874,13570
24890,49872,13570
24882,49860,13570
24880,49858,13570
28515,54607,14560
28510,54602,14560
28503,54595,14560
28498,54590,14560
28495,54587,14560
28097,54190,14543
28473,54565,14560
28469,54561,14560
28464,54556,14560
28460,54552,14560
28594,54775,14561
28578,54759,14561
27718,53698,12873
28541,54649,14561
27477,53221,14203
27697,53678,14219
27525,53276,14219
27524,53275,14219
28269,54351,14544
28247,54329,14544
28188,54280,14544
28170,54262,14465
28142,54234,14465
28141,54233,14465
50318,98655,21793
41759,77376,21793
29463,55899,14881
29520,55972,14951
29517,55956,14951
29516,55955,14951
29732,56215,4818
29728,56210,4818
28053,54129,14537
29569,56023,7293
8792,17099,4818
29610,56064,14203
29651,56108,15014
28996,55252,14658
28938,55194,14658
28926,55167,14658
52969,105578,31866
28716,54901,12534
52968,105578,31864
53120,105899,31949
28673,54844,14588
28332,54414,14546
29040,55296,14672
29034,55290,14672
28207,54297,12791
28208,54296,12791
28209,54295,12791
28210,54294,12791
28211,54293,12791
52803,105471,31926
29809,56476,15039
28708,54883,14554
28704,54878,14554
28375,54467,14554
28407,54499,14547
28403,54495,14547
28382,54474,14547
28380,54472,14547
28376,54468,14547
28348,54431,14547
28308,54390,14547
28293,54375,14547
28740,54947,14602
28741,54948,14602
29892,56561,15053
29914,56577,14745
29915,56577,14746
29849,55421,15053
27443,53186,14202
30139,56891,14746
30138,56891,14745
27677,53541,11680
31534,59511,17208
27894,53966,14525
33071,62540,18455
27977,54051,14529
30285,57410,15562
27444,53187,14202
38092,69740,20685
26973,52472,14011
26948,52447,14011
25227,50244,13586
29405,55839,14916
26396,52044,13942
26395,52043,13942
26875,26525,13993
29523,55979,14951
26904,52381,14000
26923,52401,2438
42592,79745,24124
27678,53542,11680
27232,52881,14064
28892,55131,14649
28846,55090,14649
28834,55076,14649
29411,55559,14934
28927,55168,14636
29410,35455,14934
46717,89207,26007
45117,85080,25447
27430,53169,14201
29530,55990,2519
45184,85149,25452
27698,53679,14219
27526,53277,14219
28595,54776,14561
28579,54760,14561
28542,54650,14561
28098,54191,14543
28018,54094,14534
27719,53699,12873
27478,53222,14203
29061,55318,14673
29084,55370,14709
29103,55400,14711
29104,55405,14714
28998,55254,14658
28997,55253,14658
28939,55195,14658
28516,54608,14560
28499,54591,14560
28493,54585,14560
28171,54263,14465
28145,54237,14465
28143,54235,14465
28468,54560,14560
28465,54557,14560
28461,54553,14560
28457,54549,14560
28451,54543,14560
28448,54540,14560
28447,54539,14560
28446,54538,14560
28444,54536,14560
28443,54535,14560
28442,54534,14560
28441,54533,14560
28440,54532,14560
28439,54531,14560
28438,54530,14560
28437,54529,14560
28431,54523,14560
28427,54519,14560
28426,54518,14560
29109,55415,2390
29107,55413,2390
29085,55373,2390
29110,55416,14718
29114,55423,14718
28213,54298,12791
29124,55435,14726
28251,54333,14544
28249,54331,14544
28248,54330,14544
28214,46354,14544
28212,54298,14544
28189,54281,14544
28677,54848,14588
28054,54130,14537
28676,54847,14588
28675,54846,14588
28717,54902,14554
28709,54884,14554
28705,54879,14554
28742,54949,14602
29141,55458,9027
29190,55493,14756
29202,55511,14759
29203,55512,14760
29221,55539,14772
28408,54500,14547
28381,54473,14547
28349,54432,14547
28319,54401,14547
28318,54400,14547
28333,54415,14546
28322,54404,14546
28317,54399,14547
28310,54392,14547
28306,54388,14547
28305,54387,14547
28294,54376,14547
29228,55546,14771
29227,55545,14771
33358,62952,18561
31965,60919,2480
27895,53967,14525
30286,57411,15562
27978,54052,14529
26397,52045,13942
24385,48943,13449
37512,68597,20160
49393,96677,27994
26974,52473,14011
26949,52448,14011
26799,52208,13952
32252,61286,17849
26876,26526,13993
38771,71923,21228
26877,26527,13993
54266,108359,33029
26905,52382,14000
42517,79638,3414
26924,52402,2438
27233,52882,14064
28893,55132,14649
28847,55091,14649
28835,55077,14649
43888,82591,6136
28928,55169,14636
29733,56216,4818
43740,82320,24896
28706,54880,12542
27431,53170,14201
29531,60147,14983
28099,54192,14543
43887,82562,19374
29137,32695,14729
27699,53680,14219
27527,53278,14219
43725,82277,19809
30907,58542,16309
30915,58550,15775
28019,54095,14534
30917,58552,15775
30919,58554,15775
29042,55298,14672
30920,58555,15775
29810,56477,15039
29062,55319,14673
47815,91886,25674
30944,58579,15775
28172,54264,14465
28144,54236,14465
28120,54213,14465
30984,58622,15775
28999,55255,14658
28941,55197,14658
29570,56024,7293
29611,56065,14203
29652,56111,15015
28250,54332,14544
28215,54299,14544
28190,54282,14544
28517,54609,14560
28512,54604,14560
28511,54603,14560
28509,54601,14560
28500,54592,14560
28496,54588,14560
28489,54581,14560
28484,54576,14560
28483,54575,14560
27479,53223,14203
28482,54574,14560
28467,54559,14560
28216,54299,12791
23069,46355,12791
29850,56523,15053
29893,56562,15053
29916,56578,14747
29917,56578,14745
27445,53188,14202
27721,53701,12873
27720,53700,12873
27447,53190,14202
29105,55406,14714
30140,56892,14747
28596,54777,14561
28580,54761,14561
28555,54666,14561
28543,54652,14561
28527,54630,14561
28526,54629,14561
28525,54626,14561
28055,54131,14537
28524,54625,14561
28718,54903,14554
28710,54885,14554
30141,56892,14745
27679,53543,11680
29108,55414,2390
178,848,2390
169,838,2390
29111,55417,14718
29115,55424,14718
29125,55436,14726
29142,55459,9027
29191,55494,14756
29204,44594,14761
29525,55981,14951
29524,55980,14951
28334,54416,14546
29218,55534,14772
29222,55540,14771
29217,55535,14771
29207,55524,14771
29206,55523,14771
33072,62541,18455
27896,53968,14525
30287,57412,15562
27979,54053,14529
29526,55982,14951
27980,54054,14529
27446,53189,14202
29351,55741,14904
31966,60920,2480
26800,52209,13952
27680,53544,11680
26878,26528,13993
29138,55451,14729
26906,52383,14000
26978,52477,14011
26925,52318,14001
26975,52474,14011
26950,52449,14011
27234,52883,14064
28895,55134,14649
28894,55133,14649
28848,55092,14649
28836,55078,14649
27432,53171,14201
28929,55170,14636
28100,54193,14543
28518,54610,14560
28501,54593,14560
28471,54563,14560
28470,54562,14560
28452,54544,14560
28432,54524,14560
27700,53681,14219
27544,53295,14219
27543,53294,14219
27528,53279,14219
28020,54096,14534
28173,54265,13576
26104,51668,13576
26106,51670,13576
25467,50626,13576
25377,50531,13576
25215,50232,13576
24926,49909,13576
27480,53224,14203
27722,53702,12873
24930,49910,13576
52534,104669,21793
28146,54238,14465
28384,54476,14547
28312,54394,14547
28297,54379,14547
28056,54132,14537
29571,56025,7293
29612,56066,14203
28217,54300,12791
29064,55321,14673
29063,55320,14673
28254,54336,14544
28252,54334,14544
28218,54300,14544
28191,54283,14544
29002,55258,14658
29001,55257,14658
29000,55256,14658
28942,55198,14658
29106,55407,14714
28597,54778,14561
28581,54762,14561
28571,54752,14561
28570,54751,14561
28563,54678,14561
28562,54677,14561
28556,54667,14561
28544,54653,14561
28530,54636,14561
29086,55374,2390
29112,55418,14718
29116,55425,14718
29126,55437,14726
28335,54417,14546
29143,55460,9027
29192,55495,14756
29205,55513,14762
29219,55536,14772
28707,54881,12539
29231,55549,14771
29230,55548,14771
29229,55547,14771
29223,55541,14771
29208,55525,14771
29235,34751,14785
29236,55561,14802
29238,55566,14802
29240,55568,14802
28719,54905,14554
28711,54886,14554
29241,55570,14802
29242,55571,14802
29244,55574,14802
29253,55583,14802
29255,55586,14802
29258,55594,14802
29263,55601,14823
29265,55603,14802
29266,55604,14824
29278,55615,14802
29296,55638,14802
29299,55641,14802
28582,54763,10050
27897,53969,14525
24386,48944,13449
32121,61106,17796
27981,54055,14529
31967,60921,2480
26976,52475,14011
26951,52450,14011
26801,52210,13952
29527,55983,14951
26879,26529,13993
35546,65960,19449
26907,52384,14000
46718,89208,26007
26926,52403,14001
25226,50243,13586
27448,53191,14202
28849,55093,14649
28837,55079,14649
49394,96678,27994
29541,55045,14983
28502,54594,14560
28472,54564,14560
28453,54545,14560
28433,54525,14560
29532,55040,14983
28101,54194,14543
29535,55042,14983
29285,55627,14829
29536,55043,14983
27681,53545,11680
28598,54779,14561
28545,54654,14561
27434,53173,14201
27235,52884,14064
28021,54097,14534
47834,91906,25674
28057,54133,14537
27723,53703,12873
52535,104670,21793
29003,55259,14658
28943,55199,14658
52804,105472,31926
28174,54266,14465
28155,54247,14465
28151,54243,14465
27481,53225,14203
28147,54239,14465
28123,54216,14465
28122,54215,14465
28121,54214,14465
28117,54210,14465
28116,54209,14465
28115,54208,14465
28253,54335,14544
28219,54301,14544
28192,54284,14544
29572,56026,7293
29067,55324,14673
27701,53682,14219
27690,53671,14219
27556,53315,14219
27553,53304,14219
27548,53299,14219
27547,53298,14219
27546,53297,14219
27545,53296,14219
27533,53284,14219
27529,53280,14219
27499,53249,14219
27498,53248,14219
27497,53246,14219
27495,53244,14219
27494,53243,14219
27493,53242,14219
27492,53241,14219
29065,55322,14673
28385,54477,14547
28313,54395,14547
28300,54382,14547
28298,54380,14547
29613,56067,14203
29653,56113,15014
28720,54906,14554
28712,54887,14554
29087,55375,2390
29113,55419,14718
29117,55426,14718
29127,55438,14726
29135,55447,9027
29144,55461,14745
29145,55461,14746
29193,55496,14756
29220,55537,14772
28336,54418,14546
29232,55550,14771
29224,55542,14771
29209,55526,14771
29237,55562,14802
29239,55567,14802
29243,55573,14802
29245,55575,14802
29254,55584,14802
29465,55901,14881
29256,55587,14802
29264,40155,14823
29267,55605,14824
29279,55616,14802
29284,55626,14829
29297,55639,14802
29300,55642,14802
33073,62542,18455
31968,60922,2480
25225,50242,13586
32122,61107,17798
35547,65961,19449
32123,61108,17798
27898,53970,14525
15503,29028,7293
27982,54056,14529
38093,69745,19841
32253,61287,17798
26977,52476,14011
26952,52451,14011
26802,52211,13952
26880,26530,13993
26908,52385,14000
43299,81428,24124
46719,89212,6482
28850,55094,14649
28838,55080,14649
31536,59513,17208
32339,61396,17872
29729,56211,4818
29735,56218,4818
43741,82321,24896
28102,54195,14543
25762,42985,12009
28583,54764,14561
28546,54655,14561
28058,54134,14537
26417,43070,12009
23609,43228,12009
44028,82804,23732
44080,82857,23193
43726,82279,19809
29721,56202,4818
28022,54098,14534
29725,56207,4818
29734,56217,4818
29722,56203,4818
29750,56233,14168
29751,56240,14904
29066,55323,14673
28175,54267,14465
28154,54246,14465
27724,53704,12873
28152,54244,14465
27435,53176,14201
28148,54240,14465
52536,104671,21793
29004,55260,14658
28944,55200,14658
29045,55301,14672
27449,53192,14202
52806,105473,31866
29528,55984,14951
29534,55044,14983
29537,55046,14983
29538,55047,14983
27236,52885,14064
29539,55048,14983
29540,55049,14983
29533,53038,14983
52805,105473,31864
27682,53546,11680
29088,55376,2390
15498,28516,7293
29118,55427,14718
29128,55439,14726
29614,56068,14203
29146,55462,14746
52971,105579,31866
29654,56114,15014
27482,53226,14203
29147,55462,14745
29194,55497,14756
28721,54907,14554
28713,54888,14554
52970,105579,31864
27702,53683,14219
27534,53285,14219
27531,53282,14219
27530,53281,14219
27518,53269,14219
27510,53261,14219
27509,53260,14219
27508,53259,14219
27507,53258,14219
27506,53257,14219
27505,53256,14219
27503,53254,14219
27502,53252,14219
27501,53251,14219
29753,56241,14729
28255,54337,14544
27500,53250,14219
28220,54302,14544
28195,54287,14544
28193,54285,14544
28386,54478,14547
28314,54396,14547
28303,54385,14547
28301,54383,14547
28299,54381,14547
29233,55551,14771
29225,55543,14771
29210,55527,14771
29246,55576,14802
29257,55588,14802
29268,55606,14824
29280,55617,14802
29286,55628,14829
29298,55640,14802
29301,55643,14802
29545,55998,6611
26881,26531,13993
26909,52386,14000
27899,53971,14525
33359,62953,18561
27983,54057,14529
31969,60923,2480
49395,96679,27994
34468,64436,18969
28852,55096,14649
28851,55095,14649
34470,64438,18969
26982,52481,14011
26979,52478,14011
26953,52452,14011
32124,61109,17798
27237,52886,14064
29736,56219,4818
35983,66642,19841
29752,55734,15020
28504,54596,14560
28474,54566,14560
28455,54547,14560
28435,54527,14560
28103,54196,14543
32254,61288,17798
42518,79639,3414
38772,71924,21228
29068,55325,14673
32259,61297,17852
27703,53684,14219
27623,53356,14219
27622,53355,14219
27621,53354,14219
42589,79742,24124
27620,53353,14219
27619,53352,14219
27618,53351,14219
27617,53350,14219
54267,108360,33029
27616,53349,14219
27483,53227,14203
27560,53319,14219
27557,53316,14219
27555,53314,14219
27554,53305,14219
27552,53303,14219
27551,53302,14219
27532,53283,14219
43742,82322,24896
43727,82280,19809
28023,54099,14534
29529,55985,14951
29542,55991,14903
28584,54765,14561
28549,54658,14561
28176,54268,14465
28149,54241,14465
28547,54656,14561
29544,55997,14202
27450,53193,14202
27683,53547,11680
27725,53705,12873
29089,55377,2390
29119,55428,14718
29467,55904,14881
29129,55440,14726
28387,54479,14547
28315,54397,14547
28302,54384,14547
29148,55464,14745
29195,55498,14756
29197,55500,14756
28059,54135,14537
30313,57452,15562
36189,67145,19891
36292,67251,19873
28256,54338,14544
28222,54304,14544
28221,54303,14544
28194,54286,14544
28722,54908,14554
28714,54889,14554
29005,55261,14658
28949,55205,14658
28945,55201,14658
31537,59514,16217
31535,59512,16217
31532,59508,16217
29234,55552,14771
29226,55544,14771
29211,55528,14771
30364,57518,15600
30365,57519,15605
30368,48675,15609
29248,55578,14821
29247,55577,14821
29576,56030,7293
29573,56027,7293
29615,56069,14203
29269,55607,14824
29281,55618,14802
29655,56115,15014
29662,56125,3677
29287,55629,14829
29283,55625,14829
29302,55645,14802
29315,55673,14866
29314,55672,14866
29306,55663,14866
24408,49017,13449
26882,52362,13993
27900,53972,14525
26910,52387,14000
25224,50241,13586
27984,54058,14529
33360,50697,18561
28853,55097,14649
26980,52479,14011
26954,52453,14011
29737,56220,4818
32125,61111,17799
24409,49018,13449
24410,49019,13449
32255,61289,17850
24411,49020,13449
32260,61298,17852
30314,57453,15562
28505,54597,14560
28475,54567,14560
32261,61303,17856
37496,68579,20160
32340,61398,17873
34355,64335,18924
35548,65962,19449
32342,61400,17872
34480,64448,18969
35617,66060,17684
57008,116199,20893
43300,81429,24124
28456,54548,14560
28104,54197,14543
28436,54528,14560
32661,18038,18214
29069,55326,14673
35989,66645,19841
27238,52887,14064
27535,53286,14219
32704,45315,18233
35991,66646,19841
35993,66647,19841
28585,54766,14561
28548,54657,14561
31970,60924,2480
28024,54100,14534
35998,66654,19841
43743,82323,24896
30339,57482,15562
23605,46631,12009
32758,62054,2462
28150,54242,14465
43890,82595,19374
46721,19424,26008
28060,54136,14537
27484,53228,14203
35738,66232,17684
44029,82805,23732
29090,55378,2390
31538,59515,17208
29120,55429,14718
29130,55441,14726
29468,55905,14632
29149,55464,14747
31543,59520,17208
29196,55499,14756
28388,54480,14547
28316,54398,14547
28304,54386,14547
35746,66240,15797
31544,59521,17208
35584,50469,13586
31545,59522,17208
44081,82858,23193
29574,56028,7293
28723,54909,14554
28715,54890,14554
31546,59523,17208
29616,56070,14203
43728,82281,19809
29656,56116,15014
31547,59524,17208
44121,83011,25081
31548,59525,17208
31549,59526,17208
29811,56478,15039
31550,59538,3642
2798,6470,3642
29212,55529,14771
44137,35935,25089
30374,48676,15609
30371,48677,15609
29006,55262,14658
28950,55206,14658
28946,55202,14658
29249,55579,14821
29270,55608,14824
29282,55619,14802
27726,53706,12873
27704,53684,12873
52537,104672,21793
29288,55630,14829
28257,54339,14544
28223,54305,14544
28196,54288,14544
28178,54270,14544
28177,54269,14544
29303,55646,14802
29851,56524,15053
29894,56563,15053
29919,56579,14746
29918,56579,14745
27451,53194,14202
30142,56893,14745
30143,56893,14747
29316,55674,14866
29307,55664,14866
29674,56140,15016
33074,62543,18455
24412,49021,13449
33361,62957,18561
28854,55098,14649
24413,49022,13449
33167,62669,17524
24414,49023,13449
24415,49024,13449
29738,56221,4818
30315,57454,15562
37497,68574,20160
37672,69018,20266
29070,55327,14673
49396,96680,27994
31539,59516,16217
43744,82324,24896
25223,50240,13586
41023,76105,22939
30341,57484,15562
43891,73078,25005
511,1538,2480
46723,89223,19374
43892,73079,25005
49397,96681,27994
32126,61112,17799
32256,61290,15605
29091,55379,2390
32262,61305,17858
29121,55430,14718
29150,55465,14745
32263,61306,17850
29007,55263,14658
28947,55203,14658
29151,55465,14747
29152,55466,14746
32275,61318,17850
29153,55466,14745
29198,55501,14756
32341,61399,17873
32343,61401,17872
29575,56029,7293
29617,56071,14203
9922,19371,4452
29657,56117,15014
47820,91891,25674
29213,55530,14771
15370,28640,4340
29251,55581,14821
29250,55580,14821
32705,45294,18234
32760,30183,18261
29271,55609,14824
42590,79743,24124
42591,79744,24124
29289,55631,14829
29675,56141,15016
29317,55675,14866
29308,55665,14866
29419,55854,14881
29331,55700,14881
29330,55699,14881
29328,55697,14881
29812,56479,15039
29852,56525,15053
29895,56564,15053
29920,56580,14746
29921,56580,14745
29934,56587,14746
29935,56587,14745
30144,56894,15235
30153,56907,15236
23327,46804,12272
23326,46803,12272
23325,46802,12272
23324,46801,12272
23323,46800,12272
23322,46799,12272
23321,46798,12272
23320,46797,12272
23399,46814,12272
23400,46815,12272
23401,46816,12272
23402,46817,12272
23403,46818,12272
23404,46819,12272
23405,46820,12272
23406,46821,12272
23316,46793,12273
23315,46792,12273
23314,46791,12273
23313,46790,12273
23312,46789,12273
23318,46795,12273
23319,46796,12273
23317,46794,12273
23407,46822,12273
23408,46823,12273
23409,46824,12273
23410,46825,12273
23411,46826,12273
23412,46827,12273
23413,46828,12273
23414,46829,12273
23444,46853,12274
23426,46843,12274
23445,46854,12274
23427,46844,12274
23446,46855,12274
23428,46845,12274
23447,46856,12274
23429,46846,12274
23448,46858,12274
23430,46847,12274
24416,49025,13449
33362,62959,18561
32495,61673,16517
28855,55099,14649
34356,64336,18924
33075,62544,18455
29739,56222,4818
38773,71925,21228
34481,64449,18969
30316,57455,15562
34666,64748,19047
29071,55328,14673
33168,62670,17524
25222,50239,13586
38962,72170,21285
42519,79640,3414
35996,66653,19841
29819,56488,6347
25221,50238,13586
31972,60926,2480
32517,61706,2404
55481,111697,35071
49398,96682,27994
55480,111688,35071
35549,65963,16011
40411,30714,22831
43745,82325,24896
42593,79746,24124
43893,73080,25005
45118,85081,25447
43894,73081,25005
30342,57485,15562
12746,25065,6347
29008,55264,14658
28948,55204,14658
29577,56031,7293
49728,97689,28179
29618,56072,14203
30379,48678,15609
29658,56118,15014
29093,55382,2390
29092,55381,2390
30378,48679,15609
29122,55431,14718
29660,56120,15014
29154,55467,14747
30373,48680,15609
29155,55467,14745
35995,66652,3524
29199,55502,14756
35618,66061,17684
29201,55504,14756
31540,59517,16217
30380,48681,15609
30366,48682,15609
30367,48683,15609
30372,48684,15609
40735,75654,20917
40736,75655,20917
29214,55531,14771
30381,48685,15609
29252,55582,14821
30377,48686,15609
30375,48687,15609
29272,55610,14824
30382,57520,15609
29290,55632,14829
30369,48688,15609
30370,48689,15609
30376,48690,15609
30383,48691,15609
31560,59450,17221
29318,55676,14866
29309,55666,14866
29813,56480,15039
29817,56484,15042
30335,38713,2480
30333,38711,2480
30334,38712,2480
31559,59537,17221
31558,59535,17221
31557,59534,17221
31556,59533,17221
31555,59530,17221
31554,59532,17221
31553,59531,17221
31552,56966,17221
31551,59542,17221
29676,56142,15016
30003,56658,15084
30000,56649,15084
32257,61292,2613
920,2013,2613
32264,61307,17850
32276,61319,17850
29853,56526,15053
29896,56565,15053
29922,56581,14747
29923,56581,14745
29969,56610,15053
29970,56612,15053
29971,56613,15053
29980,56622,15053
32344,61402,17874
29982,56624,15071
29984,56628,14912
30001,56652,15042
30002,56655,15087
30005,56673,14745
30049,56698,15119
26798,52207,13952
32516,61694,17950
24417,49026,13449
29820,56489,6347
34357,64337,18924
28856,55100,14649
12931,26009,6611
46724,89226,26008
30317,57456,15562
34482,64450,18969
41119,76257,21240
43746,82326,24896
29072,55329,14673
29740,56223,4818
25220,50237,13586
30305,57439,15581
30392,57536,15627
30343,57486,15562
43895,73082,25005
32258,61293,17851
30562,57846,8732
30386,57528,15605
41024,76107,22939
30387,47521,15616
30390,57533,15622
29094,55383,2390
56552,114710,36014
29123,55432,14718
55482,111708,34284
30563,57856,13106
29157,55468,14747
29156,55468,14745
30393,57541,15632
29200,55503,14756
35934,66612,19841
30521,57774,15736
30420,57630,3617
30402,57560,15235
9710,19029,3617
2619,6217,3617
30419,57586,15650
30421,57631,12937
29578,56032,7293
29619,56073,14203
31541,59518,16217
29621,56075,14203
29659,56119,15014
29215,55532,14771
31561,59451,17221
29273,55611,14824
29274,55612,14802
29291,55633,14829
29009,55265,14658
28953,55209,14658
28951,55207,14658
32128,61114,17799
32265,61308,17850
52538,104673,21793
32277,61320,17850
29310,55667,14866
30004,56659,15084
52808,105474,31866
30422,57635,15235
52972,105580,31864
30491,57730,15695
30492,57734,15703
30494,57736,15704
30493,57735,15704
29814,56481,15039
30496,57738,8548
30498,57740,8548
30499,57741,9027
30520,57770,15723
29854,56527,15053
29897,56566,15053
30483,57709,15672
29924,56582,14745
29925,56582,14747
29972,56614,15053
29981,56623,15053
29985,56629,15080
30006,56673,14746
30057,56714,15125
30523,57777,15738
30061,56721,15128
30524,57779,15738
30145,56895,15235
23449,46859,12274
23431,46848,12274
23450,46860,12274
23432,46849,12274
30525,57780,15738
30527,57782,15738
30526,57781,15738
30545,57809,15756
30549,57812,15756
30553,57816,15756
30555,57819,11694
30556,57820,15771
30557,57832,15775
30561,57843,15788
23475,46870,12275
23456,46862,12275
23476,46871,12275
23457,46863,12275
23477,46873,12275
23458,46864,12275
23478,46874,12275
23459,46865,12275
23479,46875,12275
23460,46866,12275
23480,46876,12275
23463,46867,12275
23481,46877,12275
23465,46869,12275
29677,56143,15016
30564,57862,15799
33076,62545,18455
31542,59519,17208
40413,75199,22831
28857,55101,14649
33363,62963,18561
32129,61115,17799
24418,49027,13449
32266,61309,17850
29741,56224,4818
30318,57457,15562
24419,49028,13449
31564,59545,17221
31562,59543,17221
32278,61321,17850
31565,59546,17223
30385,57524,13000
33169,62671,17524
30388,57529,15616
31580,59571,17208
42520,79641,23725
38774,71926,21228
29076,55333,14673
29074,55331,14673
29073,55330,14673
24420,49029,13449
24421,49030,13449
31582,59574,17208
24422,49031,13449
31583,59576,17208
24423,49032,13449
31585,59593,17208
24424,49033,13449
30839,58469,9027
24425,49034,13449
29579,56033,7293
29095,55384,2390
30403,57561,15235
29158,55469,14746
29620,56074,14203
24426,49035,13449
29012,55268,14658
29011,55267,14658
29010,55266,14658
28952,55208,14658
29159,55469,14745
29623,56077,14203
24427,49036,13449
29661,56121,15014
24428,49037,13449
24429,49038,13449
30423,57636,15235
44994,84816,25354
32345,61403,17874
24430,49039,13449
24431,49040,13449
24432,49041,13449
32420,59423,17896
24433,49042,13449
32421,61478,17896
30391,57534,15623
29216,55533,14771
35550,65966,16011
29275,55613,14824
38094,69745,9027
30682,58152,16011
35988,66644,9027
29292,55634,14829
35619,66062,17684
35770,66268,16011
31974,60928,2480
26638,43259,12009
30495,57737,15704
30497,57739,8548
29311,55668,14866
35747,66241,15797
30500,57742,9027
35748,66242,15797
35936,66613,19841
30546,57810,15756
30550,57813,15756
30558,57833,15775
30569,57281,15801
30568,57280,15801
30567,57279,15801
30566,57278,15801
30565,57277,15801
