id,event_id,place_id
102711,116528,84601
102712,116529,84580
102713,116530,84566
102714,116531,84562
102715,116532,84564
102716,116533,84563
102717,116534,84565
104539,118497,85035
102719,116536,84601
102720,116537,84580
102721,116538,84566
102722,116539,84562
102723,116540,84564
102724,116541,84563
102725,116542,84565
102726,116543,63742
104654,118627,85155
102728,116545,84601
102729,116546,84580
102730,116547,84566
102731,116548,84562
102732,116549,84564
102733,116550,84563
102734,116551,84565
102735,116552,83953
102736,116553,84601
102737,116554,84580
102738,116555,84566
102739,116556,74454
102740,116557,84562
102741,116558,84562
102742,116559,84564
102743,116560,84564
102744,116561,84563
102745,116562,84563
102746,116563,84565
102747,116564,84565
102748,116565,84603
102749,116566,7067
102750,116568,42685
102751,116569,83470
102752,116570,83591
102753,116571,83471
102754,116572,10433
102755,116573,84566
102756,116574,84566
102757,116575,83953
102758,116576,63742
102759,116577,83465
102760,116578,83464
102761,116579,83466
102762,116580,9736
102763,116581,83594
102764,116582,84032
102765,116583,84601
102766,116584,84601
102767,116585,84580
102768,116586,84580
102769,116587,84562
102770,116588,84562
102771,116589,84564
102772,116590,84564
102773,116591,84563
102774,116592,84563
102775,116593,84565
102776,116594,84565
102777,116595,84566
102778,116596,51879
102779,116597,84566
102780,116598,83953
104700,118674,34883
102781,116599,84601
102782,116600,84601
102783,116601,84580
102784,116602,84580
102785,116603,84562
102786,116604,84562
102787,116605,84562
102788,116606,63742
102789,116607,84564
102790,116608,84564
102791,116609,84563
102792,116610,84563
102793,116611,80741
102794,116612,84563
102795,116613,84565
102796,116614,84565
102797,116615,84565
102798,116616,84566
102799,116617,84566
102800,116618,84601
102801,116619,84601
102802,116620,84580
102803,116621,84580
102804,116622,47633
101990,115759,59456
102805,116624,35113
102806,116625,59310
102807,116626,84609
102808,116627,10292
102809,116627,45561
102810,116627,82483
102811,116627,4369
102812,116627,1553
102813,116627,68778
102814,116627,4585
102815,116627,76130
102816,116627,60216
102817,116627,12523
102818,116627,55395
102819,116627,18890
102820,116627,9171
102821,116627,13809
102822,116627,63069
102823,116627,1656
102824,116627,30637
102825,116627,10127
102826,116627,19748
102827,116627,60923
102828,116627,15933
102829,116627,59851
102830,116628,12523
102831,116629,12523
102832,116630,13809
102833,116631,13809
102834,116632,894
102835,116633,894
102836,116634,53682
102837,116635,892
102838,116636,53682
102839,116637,53605
102840,116638,81378
102841,116639,84612
102842,116640,79755
102843,116641,84615
102844,116642,83470
102845,116643,84614
102846,116644,84617
102847,116645,84616
102848,116646,76368
102849,116647,76368
102850,116648,33734
102851,116649,83463
102852,116650,34684
102853,116651,23678
87325,99499,84441
102854,116652,84619
102855,116655,84620
102856,116656,4456
102857,116656,53304
102858,116656,13490
102859,116656,27731
102860,116657,27731
102861,116658,83463
102862,116659,83468
102863,116660,83469
102864,116661,28628
102865,116662,84562
102866,116663,84562
102867,116664,84562
102868,116665,84564
102869,116666,84564
102870,116667,84564
102871,116668,84563
102872,116669,84563
102873,116670,84565
102874,116671,84565
102875,116672,84566
102876,116673,84566
102877,116674,83953
102878,116675,84601
102879,116676,84601
102880,116677,84580
102881,116678,84580
102882,116679,84541
102883,116685,84562
104540,118498,85084
104109,118018,83620
104541,118500,85087
104542,118501,83384
104543,118502,82381
102889,116691,84562
104544,118503,77314
102895,116697,84562
102896,116698,84564
102897,116699,84563
102899,116701,84566
102900,116702,84601
102901,116703,84562
102902,116704,84564
102903,116705,84563
102905,116707,84566
102906,116708,84601
102907,116709,60115
102908,116710,84562
102909,116711,84564
102912,116714,84566
102913,116715,84601
102914,116716,84562
104546,118505,85093
102898,116700,84565
102904,116706,84565
102890,116692,84564
102893,116695,84566
102891,116693,84563
102894,116696,84601
104655,118628,85155
104701,118675,34883
104708,118684,66422
104762,118751,85195
104774,118737,85204
104792,118773,84502
104797,118778,807
104812,118794,1277
104817,118799,2977
104825,118807,81877
104848,118831,866
104854,118837,807
104897,118883,85195
104918,118902,85290
104948,118933,85294
104951,118937,85294
104955,118941,85294
104960,118946,85294
104989,2273,9897
104994,118977,77314
104996,118979,77318
105015,119002,85340
105016,119003,85341
100601,114264,85186
105125,119121,63937
105134,119138,15369
105140,119145,783
105158,119163,23349
105164,119169,1273
105170,119175,9013
105175,119181,15372
105181,119187,3096
105187,119194,77468
105193,119201,21545
105195,119203,9287
105196,119203,9897
105197,119204,6322
105198,119205,6322
105199,119206,52880
105200,119210,6762
105202,119212,84788
105203,119213,1013
105205,119215,85456
105206,119216,1013
105210,119220,1013
105213,119223,13889
105214,119224,1013
105218,119228,85457
105219,119229,12278
105220,119231,85458
105222,119232,2077
105223,119233,84329
105224,119234,85114
105225,119235,85460
105226,119236,5566
105228,119238,85463
105229,119239,85464
105233,119243,84956
105235,119245,3096
105236,119246,1013
105241,119251,85467
105244,119254,77478
105248,119258,77521
105250,119260,77088
105251,119261,62023
105252,119263,1013
105253,119264,11294
105255,119266,85469
105259,119270,50579
105265,119276,27811
105270,119281,14423
105271,119282,16206
105272,119283,51708
105276,119287,34158
105280,119292,13446
105284,119295,783
105285,119296,783
105289,119300,783
105292,119303,1506
105296,119307,14475
105300,119311,8550
105301,119313,8737
105305,119321,9287
105306,119321,9897
105307,119069,85473
105308,119127,85474
105310,119131,85474
105311,119068,85474
105312,119070,85474
105313,119072,85474
102910,116712,84563
102915,116717,84564
102916,116718,84563
102917,116719,20079
102919,116721,84566
102920,116722,1314
102921,116723,84601
102922,116724,84562
102923,116725,84562
102924,116726,84563
102926,116728,84566
102927,116729,84601
102928,116730,84562
102929,116731,84564
102930,116732,84563
102932,116734,84566
102933,116735,84601
102934,116736,84562
102935,116737,84564
102936,116738,84563
102937,116739,83635
102938,115948,84625
102939,116740,83924
102940,116741,71312
102941,116742,83464
102942,116744,82934
102943,116745,83465
102944,116746,83463
102945,116747,83470
102946,116748,71312
102947,116749,71312
102948,116750,71312
102949,116751,13377
102950,116752,83464
102952,116754,84566
102953,116755,84601
102954,116757,84601
102955,116759,84565
102956,116760,84562
102957,116761,84564
102958,116762,84563
102959,116763,84566
102960,116764,60115
102961,116765,84562
102962,116766,84564
102963,116767,84563
102964,116768,84565
102965,116769,84566
102966,116770,84562
102967,116771,84565
102968,116772,84566
102969,116773,84562
102970,116774,84564
102971,116775,83469
102972,116776,83466
102973,116777,71312
102974,116778,83470
102975,116779,84563
102976,116780,71312
102977,116781,84562
102978,116782,84564
102979,116783,84563
102980,116784,84565
102981,116785,84566
102982,116786,84601
102983,116787,84562
102984,116788,84564
102985,116789,84563
102986,116790,84565
102987,116791,84566
102988,116792,84601
102918,116720,84565
102925,116727,84565
102931,116733,84565
102951,116753,84565
102911,116713,84565
102989,116793,73473
102990,116794,84629
102991,116795,84630
102992,116796,84138
102993,116797,2399
102994,116798,84633
102995,116799,7086
102996,116800,84635
102997,116801,44491
102998,116802,84637
102999,116803,84638
103000,116804,84639
103001,116805,68139
103002,116806,915
103003,116807,915
103004,116808,915
103005,116809,30249
103006,116810,84640
103007,116811,84641
103008,116812,51707
103009,116813,84642
103010,116818,84562
103011,116819,84564
103012,116820,84563
103013,116821,84565
103014,116822,84644
103015,116823,84643
103016,116824,74774
103017,116825,84580
103018,116826,84562
103019,116827,84564
103020,116828,84563
103021,116829,84565
103022,116830,84643
103023,116831,74774
103024,116832,84580
103025,116833,84562
103026,116834,84564
104545,118504,77318
104547,118507,47633
104548,118508,84114
104549,118509,85096
104550,118510,2239
104551,118511,32441
104552,118512,34362
104553,118513,34362
104554,118515,34362
104555,118516,84752
104556,118520,824
104558,118522,82879
104559,118523,82980
104560,118524,85099
104561,118525,83646
104562,118527,44566
104563,118528,814
104564,118529,83855
104565,118530,69137
104569,118534,85110
104570,118535,85114
104571,118536,17540
104573,118538,85116
104574,118540,1520
104575,118541,69138
104656,118629,85155
104709,118685,66422
104763,118749,85194
104793,118774,84502
104798,118779,2218
104813,118795,8318
104827,118809,8041
104855,118838,11416
104898,118884,85195
104919,118903,85291
104952,118938,85294
104956,118942,85294
105021,119006,41313
105022,119007,85290
105023,119008,79913
105024,119009,12958
105025,119010,8317
105026,119011,2008
105027,119012,9287
105028,119012,9897
105029,119013,83635
105030,119014,51352
105031,119015,83378
105032,119016,73768
105033,119017,77106
105034,119018,79181
105035,119019,77471
105038,119022,77487
105039,119023,77110
105041,119025,77478
105044,119028,79181
105046,119030,77520
105047,119031,77488
105050,119034,77670
105052,119036,77550
105054,119038,77521
105056,119040,8422
105060,119044,77468
105065,119053,12356
105066,119055,85364
105067,119056,71855
105069,119060,81407
105071,119062,51395
105072,119063,54335
105073,119064,1316
105074,119065,54335
105075,119066,54335
105076,119073,85421
105078,119075,64845
105079,119076,1316
105080,119077,54335
105081,119078,28077
105082,119079,9287
105083,119079,9897
105084,119080,84674
105085,119081,85422
105086,119082,82381
105088,119084,78077
105089,119085,15228
105091,119086,31519
105092,119087,20883
105093,119088,85423
105094,119089,85424
105095,119090,13007
105096,119091,917
105097,119092,5815
105098,119093,4413
91704,104742,79181
104824,118806,11097
105100,119096,85426
105102,119098,85427
105103,119099,31881
105105,119102,85429
105106,119103,85430
105108,119105,85431
105109,119106,85432
105111,119109,66386
105112,115980,84671
105113,89252,85440
105118,119116,85441
105119,119117,9287
105120,119117,9897
105121,119118,9287
105122,119118,9897
103027,116835,84563
103028,116836,84565
103029,116837,84580
103030,116838,84562
103031,116839,84564
103032,116840,84563
104557,118521,824
104566,118531,69139
104572,118537,32511
104576,118542,69139
104657,118630,85155
104710,118686,85175
104715,118691,85176
104716,118692,83433
104764,118748,69229
104799,118780,57595
104856,118839,11416
104899,118865,1485
104920,118904,85291
105036,119020,30186
105040,119024,77523
105042,119026,79181
105045,119029,78116
105048,119032,85363
105051,119035,77504
105053,119037,78167
105055,119039,77474
105057,119041,8422
105061,119045,77522
105068,119057,71855
105070,119061,38357
105090,118647,73033
105099,119095,23678
105101,119097,14602
105104,119100,85428
105110,119107,59876
94608,107821,85481
105135,119140,4670
105141,119146,783
105159,119164,5270
105165,119170,9013
105177,119183,2077
105182,119188,2077
105188,119195,77467
105194,119202,1251
105201,119211,85454
105204,119214,1013
105207,119217,1013
105211,119221,1013
105215,119225,1013
105221,119230,85458
105227,119237,84956
105230,119240,7854
105234,119244,85465
105237,119247,1013
105242,119252,85467
105245,119255,77550
105247,119257,77504
105249,119259,77459
105254,119265,1620
105256,119267,13447
105260,119271,50579
105261,119272,779
105263,119274,5421
105267,119278,8264
105273,119284,13446
105277,119288,13446
105281,119290,85470
105286,119297,783
105290,119301,783
105293,119304,1506
105297,119308,60075
105302,119314,8614
105314,119129,85474
105315,119322,829
105320,119325,13446
105340,119360,69022
105341,119361,77525
105342,119362,77469
105345,119364,85497
105346,119365,77516
105347,119366,77522
105349,119368,85499
105350,119369,78187
105351,119370,85500
105352,119371,84390
105353,119372,52110
105354,118488,85502
105355,119373,85503
105356,119374,1195
105357,119375,85507
105358,119377,840
105359,119378,85509
105360,119379,81095
105361,119380,41837
105362,119381,57588
105364,119383,85511
105366,119385,85511
105367,119386,85511
105368,119387,85511
105369,119388,85511
105370,119389,85511
105372,119392,1013
105374,119394,1013
105375,119395,1013
105376,119396,47633
105377,119397,41837
105378,119398,4990
105379,119399,41837
105380,119401,85521
94610,107823,85481
103033,116841,84565
103034,116842,60115
103035,116843,84580
103036,116844,74774
103037,116846,84564
103038,116847,84566
103039,116848,84566
103040,116849,84580
103041,116850,84580
103042,116851,84580
103043,116852,84580
103044,116853,84580
103045,116854,84580
103046,116855,84580
103047,116856,84580
103048,116857,83543
103049,116858,78311
103050,116859,84646
103051,116860,84562
103052,116861,84565
103053,116862,84647
103054,116863,84564
103055,116864,84566
103056,116865,84566
103057,116866,84564
103058,116867,84562
103059,116868,84562
103060,116869,84562
103061,116870,84648
103062,116871,84563
103063,116872,84563
103064,116873,84566
103065,116874,84566
103066,116875,58967
103067,116876,84643
103068,116877,84562
103069,116878,84563
103070,116879,84565
103071,116880,84644
103072,116881,84564
103073,116882,84563
103074,116883,83464
103075,116884,71312
103076,116885,84565
103077,116886,84566
103078,116887,84643
103079,116888,84564
103080,116889,84563
103081,116890,84565
103082,116891,84643
103083,116892,74774
103084,116893,84564
103085,116894,84565
103086,116895,84566
103087,116896,84643
103088,116897,84562
103089,116898,84563
103090,116899,84565
103091,116900,84566
103092,116901,84562
103093,116902,84564
103094,116903,84563
103095,116904,84562
103096,116905,84564
103097,116906,84565
103098,116907,84566
103099,116908,84562
103100,116909,84564
103101,116910,84563
103102,116911,84564
103103,116912,84563
103104,116913,84566
103105,116914,51352
103106,116915,84566
103107,116916,60115
103108,116919,84562
103109,116921,84563
103110,116923,84649
103111,116924,84565
103112,116925,84566
103113,116926,986
103114,116927,34592
104567,118532,69138
103115,116928,11416
103116,116929,83463
103117,116930,84653
103118,116931,83463
103119,116932,83543
103120,116933,20079
103121,116934,84545
103122,116935,84654
103123,116938,81290
103124,116939,83470
103125,116940,83465
103126,116941,83465
103127,116942,83471
103128,116943,71312
103129,116944,83463
103130,116945,71312
103131,116946,71312
103132,116948,84655
103133,116949,84655
103134,116950,60039
103135,116951,55618
103136,116953,83640
103138,116955,84658
103139,116956,54458
103140,116957,23476
103141,116958,83698
103142,116960,75425
103143,116962,26812
103144,116963,26812
103137,116954,33635
103145,116964,26812
103146,116965,50447
103147,116966,50447
103148,116967,910
103149,116968,910
103150,116969,910
103151,116970,910
103152,116971,911
103153,116972,911
103154,116973,911
103155,116974,84646
103156,116975,54031
103157,116977,39639
103158,116978,84665
103159,116979,47633
103160,116980,84667
103161,116981,74459
103162,116982,38532
103163,116983,51352
103164,116985,63447
103165,116986,76928
104568,118533,69136
103166,116987,84543
103167,116988,1314
101194,114873,70975
93978,107149,70975
90049,102803,70977
103168,116997,83553
103169,116998,60115
103170,116999,84562
103171,117000,84564
103172,117001,84563
103173,117002,84566
103174,117003,84565
103175,117004,84601
103176,117005,84562
103177,117006,84564
103178,117007,84563
103179,117008,84566
103180,117009,84565
103181,117010,84601
103182,117011,84562
103183,117012,84564
103184,117013,84563
103185,117014,84566
103186,117015,84565
103187,117016,84601
103188,117017,63742
103189,117018,84562
103190,117019,84564
103191,117020,84563
103192,117021,84566
103193,117022,84565
103194,117023,84601
103195,117024,84562
103196,117025,83553
103197,117026,60115
103198,117027,84562
103199,117028,83434
103200,117029,84564
103201,117030,84562
103202,117031,84563
103203,117032,84565
103204,117033,84566
103205,117034,84601
103206,117035,84562
103207,117036,84564
103208,117037,84563
103209,117038,84565
103210,117039,84566
103211,117040,84601
103212,117041,84562
103213,117042,84564
103214,117043,84563
103215,117044,84565
103216,117045,84566
103217,117046,84601
103218,117047,84562
103219,117048,84564
103220,117049,84563
103221,117050,84565
103222,117051,84601
103223,117052,83378
103224,117053,83378
103225,117054,82381
103226,115979,84671
103227,117055,84671
103228,117056,84335
103229,117057,11032
103230,117059,13717
103231,117060,1430
103232,117061,10436
103233,117063,1259
103234,117064,1259
103235,117065,1259
103236,117066,9013
103237,117068,58257
104577,118543,69136
104658,118631,85156
103238,117069,13716
103239,117070,13716
103240,117071,84562
103241,117072,84564
103242,117073,84563
103243,117074,84565
103244,117075,84566
103345,117179,9897
103245,117076,84601
103246,117077,63742
103247,117078,73190
103248,117079,84562
103249,117080,84564
103250,117081,84563
103251,117082,84565
103252,117083,84566
103253,117084,84562
103254,117085,84564
103255,117086,84563
103256,117087,84565
103257,117088,84674
103258,117089,84566
103259,117090,84562
103260,117091,84564
103261,117092,84562
103262,117093,84564
103263,117094,84563
103264,117095,84562
103265,117096,84564
103266,117097,84563
103267,117098,84565
103268,117099,84566
103269,117100,84601
103270,117102,84566
103271,117103,83018
103272,117110,84562
103273,117111,84562
103274,117112,84564
103275,117113,84601
103276,117114,84563
103277,117115,84565
103278,117116,84566
103279,117117,84562
103280,117118,84564
103281,117119,84601
103282,117120,84675
103283,117121,84563
103284,117122,84565
103285,117123,84566
103286,117124,84562
103287,117125,63742
103288,117126,84564
103289,117127,84601
103290,117128,84644
103291,117129,84563
103292,117130,84565
103293,117131,84566
103294,117132,84562
103295,117133,63742
103296,117134,84564
103297,117135,84601
103298,117136,84563
103299,117137,84565
103300,117138,84566
103301,117139,74774
103302,117140,84562
103303,117141,84562
103304,117142,84564
103305,117143,84601
103306,117144,84563
103307,117145,84565
103308,117146,84566
103309,117147,84562
103310,117148,84564
103311,117149,84601
103312,117150,84563
103313,117151,84565
103314,117152,84566
103315,117153,10436
103316,117154,84674
102371,116182,84514
103317,117155,84674
103318,117156,84562
104578,118544,69137
103319,117157,84601
103320,117158,84563
103321,117159,84565
103322,117160,84566
103323,117161,84675
103324,117162,84562
103325,117163,84674
103326,117164,84674
103327,117165,1314
103328,117166,10436
103329,117167,69466
103330,117167,64373
103331,117168,10436
103332,117169,5874
103333,117170,5874
103334,117171,836
104659,118633,85156
103336,60165,5874
104711,118687,85175
103338,117173,84685
103339,117174,83054
103340,117175,23459
103341,117176,8226
103342,117177,2720
103343,117178,72035
85595,97535,84564
103335,91381,5874
103337,117172,82833
103346,117183,71312
103347,117184,71312
103348,117185,83923
103349,117186,83463
103350,117188,83463
103351,117189,1314
103352,117190,20714
103353,117191,81352
103354,117192,9287
103355,117192,9897
104579,118545,84869
103356,117193,11416
103357,117196,2842
103358,117201,47633
103359,117202,83463
103360,117203,82934
103361,117204,83591
103362,117205,83470
103363,117206,83463
103364,117207,84564
103365,117208,83471
103366,117209,83463
103367,117210,84601
103368,117211,83470
103369,117212,84563
103370,117213,84565
103371,117214,84566
103372,117215,84562
103373,117216,15505
103374,117217,84564
103375,117218,84601
103376,117219,83463
103377,117220,84563
103378,117221,84565
103379,117222,84566
103380,117223,84694
103381,117224,84695
103382,117225,84696
103383,117226,63742
103384,117227,58075
103385,117228,84697
103386,117229,84562
103387,117230,84688
103388,117231,84564
103389,117232,84601
103390,117233,84563
103391,117234,84565
103392,117235,84566
103393,117236,84644
103394,117237,63742
103395,117238,84562
103396,117239,84601
103397,117240,84563
103398,117241,84565
103399,117242,84566
103400,117244,52076
103401,117245,59310
103402,117246,84709
103403,117247,84611
103404,117248,84710
103405,117249,19656
103406,117250,80072
103408,117254,51352
103409,117255,9013
103410,117256,65450
103411,117257,65450
103412,117258,65450
103413,117259,65450
103414,117260,65450
103415,117261,80056
103416,117262,77210
103417,117263,73975
103418,117264,84717
103419,117265,20856
103420,117270,60445
103421,117271,80868
103422,117272,60445
103423,117273,60445
103424,117267,65450
103425,117268,65450
103426,117274,60445
103427,117275,30642
103428,117276,9172
103429,117277,84143
103430,117278,84722
103431,117279,84722
103432,117269,65450
103433,117266,65450
103434,117280,84723
103435,117281,1146
103436,117282,8445
103437,117283,34862
103438,117288,16652
103439,117289,14464
103440,117290,72728
103441,117291,3901
103442,97440,72095
103443,112447,72095
103444,117292,58690
103445,117293,3252
103446,117294,7147
103447,117295,71281
103448,117296,84724
103449,117297,84725
103450,117298,44073
103451,117299,58699
103452,117300,16755
103453,117301,65112
103454,117302,22894
103455,117303,3021
103456,117304,11589
103457,117305,57244
103458,117306,14266
103407,117251,73975
103459,117307,31880
103460,117309,84728
103461,117308,84727
103462,117310,84728
103463,117311,84729
103464,117312,84728
103465,117313,84729
103466,117314,84728
103467,117315,84729
103468,117316,84730
103469,117317,84730
103470,117318,84730
103471,117319,9287
103472,117319,9897
103473,117320,84734
103474,117321,9287
103475,117321,9897
103476,117322,9287
103477,117322,9897
103478,117323,9287
103479,117323,9897
103480,117324,9287
103481,117324,9897
103482,117325,9287
103483,117325,9897
103484,117326,84737
103485,117284,72095
103486,117285,72095
103487,117286,72095
103488,117287,72095
103489,117327,80741
103490,117328,9287
103491,117328,9897
103492,116382,84543
103493,117331,10436
103494,117331,84543
103495,117333,1558
103496,117334,83378
103497,117335,9287
103498,117335,9897
103499,117336,44817
103500,117337,72657
103501,117338,72657
103502,117341,1379
103503,117342,1379
103504,117343,84562
103505,117344,84564
103506,117345,84563
103507,117346,84562
103508,117347,84563
103509,117348,84562
103510,117349,84564
103511,117350,81810
103512,117351,84601
103513,117352,84563
103514,109534,81880
103515,117353,84565
103516,117355,84566
103517,117357,63742
103518,117359,74774
103519,117360,84580
103520,117361,84580
103521,117362,84580
103522,117363,84580
103523,117365,84580
102718,116535,83953
103524,117366,84580
103525,117367,57588
103526,117368,84580
103527,117369,84580
103528,117370,84580
103529,117371,84580
103530,117372,84580
103531,117373,74762
103532,117374,47633
103533,117375,47633
103534,117376,11203
103535,117377,81832
103536,117378,47633
103537,117379,74523
103538,117381,42935
103539,117383,84747
103540,117384,84749
103541,117385,84749
103542,117386,84707
103543,117387,11821
103544,117388,40017
103545,117389,40017
103546,117390,14471
103547,114831,36416
103548,117391,820
103549,117392,84564
103550,117393,84562
103551,117394,84562
103552,117395,84580
103553,117396,84580
103554,117397,84580
103555,117398,84580
103556,117399,84580
103557,117400,84580
103558,117401,84580
103559,117402,84580
103560,117403,84580
103561,117404,84580
103562,117405,84580
103563,117406,84580
103564,117407,84751
103565,117409,84565
103566,117410,84566
103567,117411,84562
103568,117412,84564
103569,117413,84563
103570,117414,84601
103571,117415,63742
103572,117417,84565
103573,117418,84566
103574,117419,84644
103575,117420,84562
103576,117421,84564
103577,117422,84563
103578,117423,84601
103579,117424,63742
103580,117426,84565
103581,117427,84566
103582,117428,84562
103583,117429,84564
103584,117430,84563
103585,117431,84601
103586,117432,63742
103587,117434,84565
103588,117435,84566
103589,117436,84562
103590,117437,84564
104580,118546,85110
104581,118547,69139
104585,118551,85110
104586,118552,63875
104587,118553,84391
104588,118554,85124
104589,118555,85124
104590,118556,85124
104334,118263,69522
78287,89627,69522
77473,88698,69522
76162,87143,69522
72977,83262,69522
104356,118286,44559
104357,118287,12576
104591,118557,83427
104592,118558,41657
104593,118559,85128
104594,118560,29876
104595,118561,29876
104596,118562,85130
104598,118564,29876
104599,118567,85133
104600,118569,85137
104601,118572,14138
104602,118573,793
104603,118574,1072
104604,118575,85137
104605,118576,76395
104606,118577,9218
104607,118578,19407
104660,118634,85156
104712,118688,85175
104717,118693,83854
104765,118747,85196
104800,118781,2218
104857,118840,11416
104900,118866,1485
99958,113562,85128
105037,119021,77466
105043,119027,77111
105049,119033,77505
105058,119042,78119
105062,119046,77112
105136,119141,4670
105142,119147,6783
105160,119165,5228
105166,119171,9014
105178,119184,10772
105183,119189,46970
105208,119218,1013
105216,119226,1013
105231,119241,84956
105238,119248,1013
105243,119253,85467
105246,119256,77488
105257,119268,46433
105262,119273,8041
105268,119279,8264
105274,119285,34158
105278,119289,13446
105282,119293,13446
105287,119298,77081
105291,119302,783
105294,119305,14475
105298,119309,63386
105303,119315,8614
105316,119323,13446
105317,119327,85475
105318,119324,13446
105321,119328,85476
105322,119329,85476
105323,119330,1691
105324,119333,85478
105325,119334,85479
105327,107750,85481
105328,119338,82131
105329,119340,20955
105330,119341,8926
105331,119342,84972
105332,119343,16313
105334,119355,9287
105335,119355,9897
105336,119356,9287
105337,119356,9897
105338,119358,3285
105239,119249,1013
105326,119335,25445
105333,119352,77214
103591,117438,84563
103592,117439,84601
103593,117440,84562
103594,117441,84564
103595,117442,84601
103596,117443,84563
103597,117444,84565
103598,117445,84566
103599,117446,63742
103600,117447,84562
103601,117448,84564
103602,117449,84601
50370,58175,972
49802,57497,972
49801,57496,972
49764,57456,972
49763,57455,972
49762,57454,972
49761,57453,972
49760,57452,972
23477,26666,972
19152,21768,972
19151,21767,972
103603,117450,84563
103604,117451,84565
103605,117452,84566
103606,117453,84562
103607,117454,84752
103608,117455,14153
103609,117456,80636
103610,117457,84564
103611,117458,84601
103612,117459,729
103613,117460,84563
103614,117461,84566
103615,117462,84565
103616,117463,63742
103617,117464,84644
103618,117465,84562
103619,117466,84564
103620,117467,84601
103621,117468,84563
103622,117469,84566
103623,117470,84565
103624,117471,14748
103625,117472,13716
103626,117473,10436
103627,117474,51352
102886,116688,84565
103628,117477,13679
84349,96062,84564
103629,117478,84760
103630,117479,84761
103631,117481,84762
103632,117489,84763
103633,103372,1768
103634,103372,75875
103635,103372,6497
103636,103372,6826
103637,117491,42935
103638,117492,83834
103639,117493,84001
103640,117494,42935
103641,117495,83834
103642,117496,84001
103643,117497,42935
103644,117498,83834
103645,117499,84001
103646,117501,84766
103647,117502,84766
103648,117503,73023
103649,117504,84769
103650,117522,5462
103651,117524,5462
103652,117525,5462
103653,117526,80383
103654,117527,840
103655,117529,51352
103656,117530,84765
103657,117531,51352
103658,117532,84548
103659,117533,51352
103661,116356,84782
103662,117535,51352
103663,117536,47633
103664,117537,51352
103665,117538,51352
103666,117539,51352
103667,117540,51352
103668,117541,51352
103669,117542,51352
103670,117543,7552
103671,117544,51352
103672,117545,84758
103673,117546,84784
103674,117547,83468
103675,117549,904
103676,117550,7552
103677,117551,84562
103678,117552,84564
103679,117553,79311
103680,117554,84601
103681,117555,84563
103682,117556,84565
103683,117557,84566
103684,117558,63742
103685,117559,84562
103686,117560,84564
103687,117562,2239
103688,117563,84790
103689,117564,84791
103690,117565,84792
54802,63301,33635
103691,117566,7552
103692,117567,84793
103693,117568,84794
103694,117569,7087
103695,117571,84795
103696,117572,84798
103697,117574,35912
103698,117575,8518
103700,117577,84601
103701,117578,84563
103702,117579,84565
103703,117580,84566
103704,117581,63742
103705,117582,84562
103706,117583,84564
103707,117584,80383
103708,117585,84601
103709,117586,84563
103710,117587,80383
103711,117588,84565
103712,117589,84566
103713,117590,84562
103714,117591,84564
103715,117592,84563
103716,117593,84562
103717,117594,84564
103718,97568,84601
103719,117595,84563
103720,117596,80383
103721,117597,5936
103722,114900,84671
103723,117598,51352
103724,117599,51352
103725,117600,34395
103726,117601,84809
103727,117602,84810
103728,117603,17863
103729,117604,84811
103730,117607,74692
103731,71372,64577
103732,117608,51352
103733,117609,83469
103734,117610,3653
103735,117611,84674
103736,117612,83469
103737,117613,83463
103738,117614,20079
103739,117615,83469
103740,117616,84565
103741,117617,20079
103742,117618,20079
103743,117619,84566
103744,117620,62536
103745,117621,4585
103746,117622,84580
103747,117623,84580
103748,117624,84580
103749,117625,84580
103750,117626,84580
103751,117627,84580
103752,117628,84580
103753,117629,84580
103754,117630,84580
103755,117631,84580
103756,117632,36090
103757,117633,71732
103758,117634,84580
103759,117635,84580
103760,117637,84804
103761,117637,84805
103763,117647,84562
103764,117648,84564
103765,117649,84601
103766,117650,84563
103767,117651,84566
103768,117652,84565
103769,117654,60115
103770,117655,84562
103771,117656,84564
103772,117657,84601
103773,117658,84563
103774,117659,84566
103775,117660,84565
103776,117662,84562
103777,117663,84564
103778,117664,84601
103779,117665,84563
103780,117666,84566
103781,117667,84565
103782,117669,60115
103783,117670,63742
103784,117671,84562
103785,117672,84564
103786,117673,84601
103787,117674,84563
103788,117675,84566
103789,117676,84565
103790,117677,84562
103791,117678,84562
103792,117679,84564
103793,117680,7552
103794,117681,62536
103795,117682,84820
103796,117683,36090
103797,117684,62536
103798,117685,74600
103799,117686,84820
103800,117687,13464
103801,117688,82982
103802,117689,35226
103803,117690,26453
103804,117691,26453
103805,117692,25495
103806,117693,7552
103807,117694,84821
103808,117695,17872
103809,117696,17872
103810,117697,74466
103811,117698,62536
103812,117699,36090
103813,117700,74600
103814,117701,24473
103815,117702,54458
103816,117703,47633
103817,117704,4585
102131,115909,84445
4510,5283,84445
102132,115911,84445
103818,117705,84824
103819,117706,84601
103820,117707,84563
103821,117708,84565
103822,117709,84566
103823,117710,84562
103824,117711,84601
103825,117712,84563
103826,117713,84565
103827,117714,84566
103828,117715,84445
103829,117716,84445
103830,117717,84445
103831,117718,84448
103832,117719,84446
103833,117720,84447
103834,117721,84562
103835,117722,84448
103836,117723,84450
103837,117724,84446
103838,117725,84564
103839,117726,84601
103840,117727,84445
103841,117728,1187
103842,117731,84826
103843,117732,36090
103844,117733,62536
103845,117734,84828
